:: ERROR: Unable to proceed: no support for sourcing from '[dash|sh]' shell.
   This script must be sourced. Did you execute or source this script?
   Can be caused by sourcing from inside a "shebang-less" script.
   Can also be caused by sourcing from ZSH version 4.x or older.
LAMMPS (2 Aug 2023)
WARNING: Using I/O redirection is unreliable with parallel runs. Better to use the -in switch to read input files. (../lammps.cpp:537)
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (1.3688094 1.3688094 1.3688094) to (42.256959 42.256959 42.256959)
  2 by 2 by 3 MPI processor grid
  restoring pair style lj/cut/coul/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  3000 atoms
  2000 bonds
  1000 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.002 seconds
  read_restart CPU = 0.014 seconds
2000 atoms in group carb
1000 atoms in group oxy
Finding SHAKE clusters ...
       0 = # of size 2 clusters
    1000 = # of size 3 clusters
       0 = # of size 4 clusters
       0 = # of frozen angles
  find clusters CPU = 0.002 seconds
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.22940094
  grid = 32 32 32
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00036424429
  estimated relative force accuracy = 1.0969109e-06
  using double precision KISS FFT
  3d grid and FFT values/proc = 10051 3072
Generated 1 of 1 mixed pair_coeff terms from geometric mixing rule
All restart file global fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 17
  ghost atom cutoff = 17
  binsize = 8.5, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 15000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 8.968 | 9.285 | 9.35 Mbytes
   Step         PotEng         KinEng         TotEng         Press           Temp           c_2            c_3            c_5      
  17548000  -1743.4711      1802.5458      59.07468       117.4648       259.27545      177.14445      31382.487      1.1490003    
  17548500  -1726.7765      1741.3665      14.589996     -28.020926      250.4755       177.12847      31376.715      1.149013     
  17549000  -1701.8426      1747.4282      45.585587      68.960481      251.34741      177.16181      31388.459      1.1490088    
  17549500  -1658.4937      1765.3302      106.83644      43.33733       253.92241      177.06725      31355.072      1.1490089    
  17550000  -1678.3188      1775.3151      96.996347     -19.126579      255.35863      177.18045      31395.122      1.148991     
  17550500  -1670.9132      1767.7062      96.793072      226.74751      254.26418      177.07718      31358.657      1.1489919    
  17551000  -1718.7902      1797.7605      78.970313      148.04946      258.58713      177.14391      31382.044      1.1489915    
  17551500  -1712.7382      1808.6649      95.92676      -10.977312      260.15561      177.13585      31379.405      1.1489943    
  17552000  -1737.2262      1749.5583      12.332146      304.5746       251.65381      177.1783       31394.371      1.148987     
  17552500  -1774.3041      1698.8294     -75.474698     -28.395581      244.35703      177.12529      31375.49       1.1490043    
  17553000  -1735.7688      1727.4133     -8.3554893     -9.582885       248.4685       177.16032      31387.838      1.1490088    
  17553500  -1725.7696      1728.5222      2.7526566      21.346676      248.62801      177.17021      31391.365      1.1490166    
  17554000  -1673.8671      1734.9863      61.119212      160.19645      249.55778      177.12525      31375.43       1.1490169    
  17554500  -1616.6962      1755.7622      139.06599      70.330991      252.54617      177.09231      31363.994      1.1490142    
  17555000  -1641.2222      1780.8509      139.62863      25.807143      256.15488      177.11231      31370.935      1.1489928    
  17555500  -1653.959       1788.7065      134.7475       150.44554      257.28483      177.10718      31369.282      1.1489948    
  17556000  -1712.3767      1785.9779      73.601223      187.44198      256.89234      177.1092       31369.778      1.1489871    
  17556500  -1736.262       1760.7904      24.528471      30.427114      253.26941      177.13274      31378.145      1.1489936    
  17557000  -1677.447       1711.5887      34.141678      84.423172      246.19231      177.15271      31385.016      1.1490044    
  17557500  -1745.3342      1739.3611     -5.9730444      208.20022      250.18706      177.11171      31370.776      1.1489797    
  17558000  -1834.9313      1789.3604     -45.570909      158.04906      257.37887      177.21592      31407.517      1.1489939    
  17558500  -1777.0006      1776.7187     -0.28189627    -20.573166      255.56052      177.11913      31373.47       1.1489975    
  17559000  -1786.2256      1805.4143      19.188774      182.32049      259.68805      177.21771      31408.191      1.1490009    
  17559500  -1680.8075      1736.361       55.553513      149.51227      249.75552      177.07284      31357.092      1.149025     
  17560000  -1700.7104      1822.3264      121.61609      8.216722       262.12066      177.1417       31381.279      1.1489832    
  17560500  -1747.6323      1795.4642      47.831971      180.35711      258.25684      177.1324       31378.079      1.148986     
  17561000  -1731.0609      1780.1163      49.055407      218.88189      256.04923      177.10659      31368.789      1.1490146    
  17561500  -1735.2428      1702.1624     -33.08042       267.5144       244.83644      177.16539      31389.742      1.1490098    
  17562000  -1719.1545      1713.2452     -5.9092897      8.4841628      246.43059      177.14089      31380.864      1.1490024    
  17562500  -1718.0995      1717.0203     -1.0791797      252.98054      246.97359      177.13352      31378.612      1.1489788    
  17563000  -1793.792       1817.3748      23.582817     -103.01806      261.40843      177.19697      31400.706      1.1490123    
  17563500  -1668.0216      1684.9476      16.925958     -2.6789576      242.36029      177.09153      31363.793      1.1490043    
  17564000  -1762.0222      1767.621       5.598887       70.905513      254.25192      177.19047      31398.529      1.1489821    
  17564500  -1763.3896      1745.4518     -17.937804      280.2088       251.06313      177.1183       31373.218      1.1490102    
  17565000  -1749.3691      1748.2127     -1.1563759     -83.925888      251.46026      177.21932      31408.884      1.1490087    
  17565500  -1689.547       1728.1002      38.553193      221.10415      248.5673       177.10264      31367.582      1.1490019    
  17566000  -1730.2812      1750.0784      19.797193     -13.620905      251.72862      177.20372      31403.205      1.148986     
  17566500  -1764.6992      1746.8079     -17.891313     -127.04965      251.25819      177.11758      31372.949      1.1490089    
  17567000  -1705.4793      1756.6595      51.180215      212.45745      252.67523      177.13309      31378.335      1.1490095    
  17567500  -1745.2442      1713.3842     -31.859942      201.41594      246.45058      177.11723      31372.649      1.1489802    
  17568000  -1756.3209      1737.7275     -18.593352      105.63613      249.95208      177.22146      31409.565      1.1490148    
  17568500  -1735.9914      1749.0101      13.018736      105.88951      251.57495      177.09994      31366.652      1.1489945    
  17569000  -1749.0809      1807.7005      58.619594      38.384118      260.01689      177.15976      31387.675      1.1490041    
  17569500  -1707.0911      1746.4768      39.385736      109.19898      251.21057      177.10204      31367.378      1.1489957    
  17570000  -1753.8951      1763.0901      9.1949949      174.64164      253.60019      177.17819      31393.995      1.1490051    
  17570500  -1640.1611      1751.7349      111.5738       260.10093      251.96688      177.09589      31365.326      1.1489972    
  17571000  -1738.5761      1834.1691      95.593001      71.928014      263.82408      177.14266      31381.68       1.1489905    
  17571500  -1699.0412      1754.4362      55.394979     -4.724288       252.35543      177.1163       31372.572      1.148996     
  17572000  -1798.1581      1813.1813      15.023133      117.52557      260.80523      177.18127      31395.327      1.1490091    
  17572500  -1706.6279      1751.3585      44.730647      59.219347      251.91274      177.08725      31362.28       1.1490041    
  17573000  -1806.7748      1764.5107     -42.26406       202.09399      253.80454      177.22839      31412.109      1.1490029    
  17573500  -1728.0024      1763.7715      35.769115      128.84299      253.6982       177.12589      31375.787      1.14902      
  17574000  -1716.3114      1717.4341      1.1226177      93.087585      247.0331       177.17558      31393.55       1.1489876    
  17574500  -1729.5059      1751.3322      21.826303      108.80767      251.90896      177.10091      31366.894      1.1489939    
  17575000  -1689.5353      1728.985       39.449673      151.82888      248.69457      177.16742      31390.559      1.149015     
  17575500  -1715.1044      1717.7418      2.6374251      65.64966       247.07736      177.15781      31387.143      1.1489988    
  17576000  -1681.1181      1742.4605      61.342424      187.36327      250.63286      177.17498      31393.2        1.1490046    
  17576500  -1634.659       1762.875       128.21602      155.49446      253.56926      177.03313      31342.959      1.1490033    
  17577000  -1651.5293      1771.6038      120.07454      127.74723      254.82479      177.1186       31373.188      1.148987     
  17577500  -1666.4781      1731.6621      65.184022      112.83632      249.07964      177.07684      31358.56       1.1489863    
  17578000  -1774.2         1785.1145      10.914489     -27.87831       256.76815      177.18706      31397.438      1.1489793    
  17578500  -1765.382       1751.7157     -13.666236      216.48115      251.96413      177.1349       31379.102      1.1490097    
  17579000  -1747.14        1711.4792     -35.660755      22.459018      246.17656      177.18272      31395.891      1.1490202    
  17579500  -1712.2968      1769.5732      57.2764        182.01796      254.53272      177.17401      31392.727      1.1489906    
  17580000  -1701.1297      1747.311       46.181288      84.675216      251.33056      177.04785      31348.174      1.1489846    
  17580500  -1760.7137      1773.7842      13.070456      128.43365      255.13842      177.21867      31408.633      1.1490098    
  17581000  -1726.931       1738.6726      11.741616      106.30614      250.08802      177.1174       31372.893      1.1489986    
  17581500  -1735.0568      1747.1028      12.045965     -25.681297      251.3006       177.20541      31404.053      1.1489992    
  17582000  -1661.7071      1768.8188      107.11172      103.86423      254.42421      177.04179      31346.102      1.1490197    
  17582500  -1648.6488      1755.1409      106.49216     -23.46958       252.4568       177.12144      31374.183      1.1489958    
  17583000  -1680.9826      1763.341       82.358387      85.329928      253.63629      177.12806      31376.646      1.1489774    
  17583500  -1754.441       1772.4252      17.984244      128.67552      254.94295      177.12972      31377.101      1.1489743    
  17584000  -1800.4636      1819.6812      19.217632      148.58557      261.74018      177.1691       31391.207      1.1489973    
  17584500  -1751.0579      1776.2601      25.202199      195.51992      255.49455      177.14968      31384.309      1.1490124    
  17585000  -1721.9654      1789.0376      67.072143      126.86196      257.33244      177.10837      31369.537      1.1490085    
  17585500  -1717.9347      1792.3312      74.396495      171.15208      257.80619      177.08869      31362.765      1.1489935    
  17586000  -1736.935       1812.4837      75.548651      67.190903      260.70489      177.17519      31393.299      1.1489974    
  17586500  -1730.2136      1776.5706      46.357045      71.670723      255.53922      177.07738      31358.687      1.1489946    
  17587000  -1769.206       1777.0069      7.8008366      113.24923      255.60196      177.2139       31406.991      1.1489962    
  17587500  -1732.6469      1744.9038      12.256952      214.77321      250.98431      177.11343      31371.495      1.1490088    
  17588000  -1778.5013      1766.2858     -12.215464     -3.4055605      254.05987      177.21257      31406.496      1.1489955    
  17588500  -1753.277       1702.3957     -50.881251      342.42578      244.87001      177.11797      31372.967      1.1489782    
  17589000  -1811.4558      1785.9838     -25.471969      154.29829      256.8932       177.21759      31408.231      1.149011     
  17589500  -1673.2639      1775.0214      101.75752      136.51148      255.31638      177.04017      31345.538      1.1490152    
  17590000  -1714.9779      1782.5031      67.525197      68.535094      256.39254      177.14899      31384.002      1.1489924    
  17590500  -1694.5634      1761.3309      66.767504      127.3208       253.34716      177.09939      31366.551      1.1489849    
  17591000  -1747.253       1763.8787      16.625662      187.33509      253.71362      177.16055      31388.063      1.1490014    
